Order Number,Country,Region,Item Number,Sales Qty,Sales Amount,Order Date,Order Year,Order Qtr,Order Month,Order Week,Intercompany,Prod Segment,Product Code,Product Line,Invoice Number,Invoice Posting Date,Sales Year,Sales Qtr,Sales Month,Sales Week,Instrument Count,Order Line Key
O-07561,USA,N. America,B0000,1,"$18,202",9/23/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-07561-10000
O-07561,USA,N. America,A3062,1,$465,9/23/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-07561-30000
O-07561,USA,N. America,B0433,1,$619,9/23/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-07561-40000
O-07530,USA,N. America,C2033,1,"$6,053",9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1,O-07530-20000
O-07530,USA,N. America,C2360,1,$0,9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1,O-07530-50000
O-07530,USA,N. America,C2433,1,"$3,437",9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1,O-07530-60000
O-07530,USA,N. America,C2260,1,$0,9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1,O-07530-70000
O-07530,USA,N. America,C0000,1,"$20,683",9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1,O-07530-10000
O-07584,USA,N. America,C5300,1,"$68,400",9/24/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-07584-10000
O-07584,USA,N. America,A2362,1,$913,9/24/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-07584-50000
O-07580,USA,N. America,C0000,1,"$7,307",9/24/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-07580-10000
O-07584,USA,N. America,B0000,1,$0,9/24/2024,2024,Q3,SEP,39,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-07584-20000
O-07580,USA,N. America,A3062,1,$310,9/24/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-07580-20000
O-07580,USA,N. America,X1129,1,$0,9/24/2024,2024,Q3,SEP,39,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-07580-30000
O-07584,USA,N. America,A0046,1,"$1,244",9/24/2024,2024,Q3,SEP,39,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-07584-40000
O-07716,USA,N. America,A2433,1,$604,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07716-50000
O-07696,USA,N. America,A2433,1,"$1,510",9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07696-30000
O-07725,USA,N. America,A2433,1,"$1,838",9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07725-50000
O-07722,USA,N. America,C2725,1,$0,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07722-80000
O-07695,USA,N. America,X5709,1,$0,9/27/2024,2024,Q3,SEP,39,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,0,O-07695-50000
O-07776,USA,N. America,A2433,1,"$1,850",9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07776-60000
O-07729,USA,N. America,C0600,1,"$79,240",9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-07729-10000
O-07766,USA,N. America,C0000,1,"$30,365",9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-07766-10000
O-07729,USA,N. America,C1933,1,$764,9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-07729-50000
O-07766,USA,N. America,B3000,1,"$1,826",9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-07766-50000
O-07729,USA,N. America,C0046,1,"$5,073",9/30/2024,2024,Q3,SEP,39,Not IC,Service,Service Contracts,Service Contracts,,,,,,,1,O-07729-70000
O-07766,USA,N. America,C0046,1,"$1,068",9/30/2024,2024,Q3,SEP,39,Not IC,Service,Service Contracts,Service Contracts,,,,,,,1,O-07766-60000
O-07729,USA,N. America,A0046,1,"$1,728",9/30/2024,2024,Q3,SEP,39,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-07729-40000
O-07766,USA,N. America,A0046,1,$638,9/30/2024,2024,Q3,SEP,39,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-07766-30000
O-07729,USA,N. America,C2260,1,"$29,155",9/30/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Major Accessories,,,,,,,1,O-07729-20000
O-07729,USA,N. America,C2260,1,"$29,155",9/30/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Training/Expedite Fees,,,,,,,1,O-07729-60000
O-07852,USA,N. America,B0533,1,$234,10/3/2024,2024,Q4,OCT,40,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-07852-30000
O-07852,USA,N. America,B1000,1,"$3,832",10/3/2024,2024,Q4,OCT,40,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-07852-10000
O-07957,USA,N. America,X5671,1,$0,10/8/2024,2024,Q4,OCT,41,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-07957-80000
O-07957,USA,N. America,C0000,1,"$45,155",10/8/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-07957-10000
O-07957,USA,N. America,B3000,1,"$3,547",10/8/2024,2024,Q4,OCT,41,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-07957-60000
O-07937,USA,N. America,C0050,1,"$57,694",10/8/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-07937-10000
O-07937,USA,N. America,A2433,1,"$1,888",10/8/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-07937-30000
O-07957,USA,N. America,A0046,1,"$2,227",10/8/2024,2024,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-07957-40000
O-07937,USA,N. America,A0046,1,"$3,235",10/8/2024,2024,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-07937-20000
O-07989,USA,N. America,C0300,1,"$14,850",10/9/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-07989-10000
O-07989,USA,N. America,B0000,1,$0,10/9/2024,2024,Q4,OCT,41,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-07989-30000
O-07989,USA,N. America,A0046,1,"$3,436",10/9/2024,2024,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-07989-20000
O-08056,USA,N. America,C0000,1,"$36,220",10/11/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-08056-10000
O-08056,USA,N. America,C0733,1,$181,10/11/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-08056-50000
O-08056,USA,N. America,X5809,1,$0,10/11/2024,2024,Q4,OCT,41,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-08056-70000
O-08056,USA,N. America,A0046,1,"$3,616",10/11/2024,2024,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-08056-30000
O-08160,USA,N. America,C0000,1,"$3,732",10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-08160-10000
O-08145,USA,N. America,A0133,1,$861,10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-08145-60000
O-08145,USA,N. America,C0000,1,"$13,583",10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-08145-10000
O-08145,USA,N. America,B3000,1,"$3,525",10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-08145-50000
O-08145,USA,N. America,A0046,1,"$3,806",10/15/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-08145-30000
O-08178,USA,N. America,C0300,1,"$15,680",10/16/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-08178-10000
O-08211,USA,N. America,A3062,1,$551,10/17/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-08211-30000
O-08211,USA,N. America,B0533,1,$890,10/17/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-08211-40000
O-08208,USA,N. America,B1133,1,$100,10/17/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-08208-20000
O-08211,USA,N. America,B1000,1,"$15,268",10/17/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-08211-10000
O-08208,USA,N. America,B0000,1,"$17,957",10/17/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-08208-10000
O-08891,China,China,C0200,1,"$48,902",12/4/2023,2023,Q4,DEC,49,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,3,O-08891-10000
O-08891,China,China,C0300,1,"$2,209",12/4/2023,2023,Q4,DEC,49,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,3,O-08891-20000
O-08891,China,China,C0600,1,"$54,586",12/4/2023,2023,Q4,DEC,49,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,3,O-08891-30000
O-08891,China,China,B0000,1,$0,12/4/2023,2023,Q4,DEC,49,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,3,O-08891-40000
O-08891,China,China,B0000,1,$0,12/4/2023,2023,Q4,DEC,49,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,3,O-08891-50000
O-08891,China,China,X0108,1,$0,12/4/2023,2023,Q4,DEC,49,Not IC,Other Revenue,Other Revenue,Other,,,,,,,3,O-08891-100000
O-08891,China,China,A0046,1,$216,12/4/2023,2023,Q4,DEC,49,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,3,O-08891-80000
O-08891,China,China,A0046,1,$216,12/4/2023,2023,Q4,DEC,49,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,3,O-08891-90000
O-04431,China,China,C1750,1,"$10,303",5/17/2024,2024,Q2,MAY,20,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-04431-30000
O-04431,China,China,C0400,1,"$62,807",5/17/2024,2024,Q2,MAY,20,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-04431-50000
O-04431,China,China,C1933,1,$426,5/17/2024,2024,Q2,MAY,20,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,2,O-04431-40000
O-04431,China,China,X0217,1,$0,5/17/2024,2024,Q2,MAY,20,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2,O-04431-90000
O-04431,China,China,X1668,1,$0,5/17/2024,2024,Q2,MAY,20,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2,O-04431-100000
O-04431,China,China,C0046,1,"$2,155",5/17/2024,2024,Q2,MAY,20,Not IC,Service,Service Contracts,Service Contracts,,,,,,,2,O-04431-10000
O-04431,China,China,C0046,1,"$2,155",5/17/2024,2024,Q2,MAY,20,Not IC,Service,Service Contracts,Service Contracts,,,,,,,2,O-04431-20000
O-04431,China,China,A0046,1,$208,5/17/2024,2024,Q2,MAY,20,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2,O-04431-70000
O-04431,China,China,A0046,1,$208,5/17/2024,2024,Q2,MAY,20,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2,O-04431-80000
O-05425,China,China,C0200,1,"$32,289",6/25/2024,2024,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,3,O-05425-20000
O-05425,China,China,B2400,1,"$3,041",6/25/2024,2024,Q2,JUN,26,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,3,O-05425-60000
O-05425,China,China,X7002,1,$0,6/25/2024,2024,Q2,JUN,26,Not IC,Other Revenue,Other Revenue,Other,,,,,,,3,O-05425-80000
O-05425,China,China,A0046,1,$469,6/25/2024,2024,Q2,JUN,26,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,3,O-05425-30000
O-05465,China,China,B2400,1,"$19,600",6/26/2024,2024,Q2,JUN,26,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0,O-05465-10000
O-05465,China,China,X6080,1,$0,6/26/2024,2024,Q2,JUN,26,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0,O-05465-30000
O-05537,China,China,C0200,1,"$6,095",6/27/2024,2024,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-05537-10000
O-05537,China,China,C0300,1,"$6,789",6/27/2024,2024,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-05537-20000
O-05537,China,China,B2400,1,"$4,409",6/27/2024,2024,Q2,JUN,26,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,2,O-05537-30000
O-05537,China,China,X2722,1,$0,6/27/2024,2024,Q2,JUN,26,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2,O-05537-60000
O-05537,China,China,A0046,1,$305,6/27/2024,2024,Q2,JUN,26,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2,O-05537-50000
O-07503,China,China,C0200,1,"$51,683",9/20/2024,2024,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-07503-10000
O-07503,China,China,C0300,1,"$9,653",9/20/2024,2024,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-07503-20000
O-07503,China,China,B2400,1,"$3,673",9/20/2024,2024,Q3,SEP,38,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,2,O-07503-30000
O-07503,China,China,X4555,1,$0,9/20/2024,2024,Q3,SEP,38,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2,O-07503-60000
O-07503,China,China,A0046,1,$233,9/20/2024,2024,Q3,SEP,38,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2,O-07503-50000
O-07541,China,China,C0200,1,"$37,634",9/23/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-07541-10000
O-07541,China,China,C0300,1,"$14,396",9/23/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-07541-20000
O-07541,China,China,B2400,1,"$7,616",9/23/2024,2024,Q3,SEP,39,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,2,O-07541-30000
O-07541,China,China,X1038,1,$0,9/23/2024,2024,Q3,SEP,39,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2,O-07541-60000
O-07541,China,China,A0046,1,$989,9/23/2024,2024,Q3,SEP,39,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2,O-07541-50000
O-07641,China,China,B1000,1,"$4,934",9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-07641-10000
O-07641,China,China,C0000,1,"$19,137",9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2,O-07641-50000
O-07641,China,China,B0000,1,$0,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,2,O-07641-70000
O-07641,China,China,B0533,1,$940,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,2,O-07641-20000
O-07641,China,China,X2646,1,$0,9/25/2024,2024,Q3,SEP,39,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2,O-07641-100000
O-07641,China,China,X2422,1,$0,9/25/2024,2024,Q3,SEP,39,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2,O-07641-110000
O-07641,China,China,A0046,1,$349,9/25/2024,2024,Q3,SEP,39,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2,O-07641-40000
O-07641,China,China,A0046,1,$349,9/25/2024,2024,Q3,SEP,39,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2,O-07641-90000
O-08198,China,China,B0000,1,$0,10/17/2024,2024,Q4,OCT,42,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0,O-08198-10000
O-08198,China,China,X4650,1,$0,10/17/2024,2024,Q4,OCT,42,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0,O-08198-30000
O-01916,China,China,C0000,1,"$15,000",2/13/2023,2023,Q1,FEB,7,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-01916-10000
O-01916,China,China,X6432,1,$0,2/13/2023,2023,Q1,FEB,7,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-01916-40000
O-01223,China,China,C1750,1,"$46,422",1/17/2023,2023,Q1,JAN,3,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-01223-10000
O-01223,China,China,X7768,1,$0,1/17/2023,2023,Q1,JAN,3,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-01223-30000
O-01223,China,China,A0046,1,$453,1/17/2023,2023,Q1,JAN,3,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-01223-20000
O-08890,China,China,C0000,1,"$9,386",12/4/2023,2023,Q4,DEC,49,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-08890-10000
O-08890,China,China,B3000,1,"$4,796",12/4/2023,2023,Q4,DEC,49,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-08890-30000
O-08890,China,China,X5323,1,$0,12/4/2023,2023,Q4,DEC,49,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-08890-60000
O-08890,China,China,A0046,1,$57,12/4/2023,2023,Q4,DEC,49,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-08890-50000
O-09460,China,China,C0400,1,"$74,955",12/27/2023,2023,Q4,DEC,52,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-09460-20000
O-09460,China,China,B0000,1,"$3,580",12/27/2023,2023,Q4,DEC,52,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-09460-40000
O-09460,China,China,C4825,1,$47,12/27/2023,2023,Q4,DEC,52,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-09460-10000
O-09460,China,China,C1133,1,$150,12/27/2023,2023,Q4,DEC,52,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-09460-30000
O-09460,China,China,C0062,1,$25,12/27/2023,2023,Q4,DEC,52,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-09460-60000
O-09460,China,China,X0522,1,$0,12/27/2023,2023,Q4,DEC,52,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-09460-80000
O-09460,China,China,A0046,1,$80,12/27/2023,2023,Q4,DEC,52,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-09460-50000
O-09479,China,China,C0000,1,"$28,337",12/28/2023,2023,Q4,DEC,52,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-09479-10000
O-09479,China,China,B3000,1,"$6,815",12/28/2023,2023,Q4,DEC,52,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-09479-40000
O-09479,China,China,C2225,1,$86,12/28/2023,2023,Q4,DEC,52,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-09479-50000
O-09479,China,China,C0161,1,$14,12/28/2023,2023,Q4,DEC,52,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-09479-60000
O-09479,China,China,X4381,1,$0,12/28/2023,2023,Q4,DEC,52,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-09479-80000
O-09479,China,China,A0046,1,$483,12/28/2023,2023,Q4,DEC,52,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-09479-70000
O-03327,China,China,C0000,1,"$11,276",3/29/2024,2024,Q1,MAR,13,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-03327-10000
O-03329,China,China,C0000,1,"$19,305",3/29/2024,2024,Q1,MAR,13,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-03329-10000
O-03327,China,China,B0000,1,"$1,581",3/29/2024,2024,Q1,MAR,13,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-03327-20000
O-03329,China,China,B3000,1,"$2,901",3/29/2024,2024,Q1,MAR,13,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-03329-20000
O-03327,China,China,X4654,1,$0,3/29/2024,2024,Q1,MAR,13,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-03327-40000
O-03329,China,China,X8931,1,$0,3/29/2024,2024,Q1,MAR,13,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-03329-50000
O-03327,China,China,A0046,1,$806,3/29/2024,2024,Q1,MAR,13,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-03327-30000
O-03329,China,China,A0046,1,$184,3/29/2024,2024,Q1,MAR,13,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-03329-40000
O-04014,China,China,C0200,1,"$12,028",4/29/2024,2024,Q2,APR,17,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-04014-10000
O-04014,China,China,B2400,1,"$6,358",4/29/2024,2024,Q2,APR,17,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-04014-30000
O-04014,China,China,X1178,1,$0,4/29/2024,2024,Q2,APR,17,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-04014-50000
O-04014,China,China,A0046,1,$635,4/29/2024,2024,Q2,APR,17,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-04014-20000
O-05223,China,China,C0000,1,"$10,873",6/18/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-05223-10000
O-05223,China,China,B3000,1,"$1,701",6/18/2024,2024,Q2,JUN,25,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-05223-20000
O-05223,China,China,X4656,1,$0,6/18/2024,2024,Q2,JUN,25,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-05223-60000
O-05223,China,China,A0046,1,$142,6/18/2024,2024,Q2,JUN,25,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-05223-70000
O-05302,China,China,C3300,1,"$46,391",6/20/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-05302-10000
O-05302,China,China,B0000,1,$0,6/20/2024,2024,Q2,JUN,25,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-05302-130000
O-05302,China,China,A1761,1,$158,6/20/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-05302-30000
O-05302,China,China,C3061,1,$66,6/20/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-05302-110000
O-05302,China,China,C1533,1,"$3,272",6/20/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1,O-05302-140000
O-05302,China,China,X9025,1,$0,6/20/2024,2024,Q2,JUN,25,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-05302-90000
O-05302,China,China,A0046,1,$584,6/20/2024,2024,Q2,JUN,25,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1,O-05302-160000
O-05460,China,China,C0000,1,"$79,101",6/26/2024,2024,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-05460-10000
O-05463,China,China,C0200,1,"$34,473",6/26/2024,2024,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-05463-10000
O-05467,China,China,C0000,1,"$5,384",6/26/2024,2024,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1,O-05467-10000
O-05467,China,China,B3000,1,"$2,620",6/26/2024,2024,Q2,JUN,26,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1,O-05467-40000
O-05460,China,China,X4233,1,$0,6/26/2024,2024,Q2,JUN,26,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-05460-60000
O-05463,China,China,X6098,1,$0,6/26/2024,2024,Q2,JUN,26,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1,O-05463-50000
