Order Number,Country,Region,Item Number,Sales Qty,Sales Amount,Order Date,Order Year,Order Qtr,Order Month,Order Week,Intercompany,Prod Segment,Product Code,Product Line,Invoice Number,Invoice Posting Date,Sales Year,Sales Qtr,Sales Month,Sales Week,Instrument Count
O-06222,Thailand,ROW,A6432,1,$26,7/30/2024,2024,Q3,JUL,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-06222,Thailand,ROW,C5300,1,"$104,255",7/30/2024,2024,Q3,JUL,31,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-06222,Thailand,ROW,B0000,1,"$20,147",7/30/2024,2024,Q3,JUL,31,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1
O-06767,Japan,ROW,C0000,1,"$16,052",8/21/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07263,Israel,ROW,C0000,1,"$25,917",9/11/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07315,Turkey,ROW,C0000,1,"$23,923",9/13/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07375,France,Europe,C3100,1,"$38,076",9/16/2024,2024,Q3,SEP,38,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07617,China,China,C0000,1,"$21,128",9/25/2024,2024,Q3,SEP,39,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07617,China,China,B3000,1,"$4,242",9/25/2024,2024,Q3,SEP,39,Intercompany,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1
O-07704,China,China,C1933,1,$331,9/27/2024,2024,Q3,SEP,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07704,China,China,C0400,1,"$69,689",9/27/2024,2024,Q3,SEP,39,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07702,South Korea,ROW,B0050,1,"$11,060",9/27/2024,2024,Q3,SEP,39,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07713,Thailand,ROW,C4033,1,"$39,917",9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
O-07737,Slovenia,Europe,B0050,1,"$5,925",9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07737,Slovenia,Europe,B0433,1,$691,9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07737,Slovenia,Europe,B0133,1,$611,9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07754,China,China,C0961,1,$424,9/30/2024,2024,Q3,SEP,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07754,China,China,C1061,1,$335,9/30/2024,2024,Q3,SEP,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07754,China,China,C0000,1,"$46,865",9/30/2024,2024,Q3,SEP,39,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07781,Peru,ROW,A3062,1,$548,9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07781,Peru,ROW,A3062,1,$548,9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07781,Peru,ROW,C0033,1,"$1,312",9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07781,Peru,ROW,A0561,1,$331,9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07781,Peru,ROW,C0000,1,"$26,486",9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07781,Peru,ROW,B3000,1,$826,9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1
O-07969,Kazakhstan,ROW,B0000,1,"$16,166",10/8/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07969,Kazakhstan,ROW,A3062,1,$324,10/8/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07969,Kazakhstan,ROW,B0433,1,"$4,424",10/8/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07969,Kazakhstan,ROW,B0133,1,$233,10/8/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-08045,South Korea,ROW,B0000,1,"$6,940",10/11/2024,2024,Q4,OCT,41,Intercompany,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
O-08108,South Korea,ROW,C5633,1,"$2,693",10/14/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-08125,Great Britain,Europe,C0000,1,"$25,305",10/14/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2
O-08125,Great Britain,Europe,C0000,1,"$7,815",10/14/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2
O-08108,South Korea,ROW,C1750,1,"$38,108",10/14/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-08109,South Korea,ROW,B1000,1,"$15,089",10/14/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-08171,China,China,C0000,1,"$33,799",10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-08171,China,China,B0000,1,"$2,230",10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1
O-08173,France,Europe,B5100,1,"$18,853",10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1
O-08173,France,Europe,C0050,1,"$6,249",10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-08209,Germany,Europe,B0000,1,"$3,430",10/17/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
O-08300,France,Europe,B1000,1,"$8,383",10/22/2024,2024,Q4,OCT,43,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-08321,India,ROW,C0361,1,$20,10/23/2024,2024,Q4,OCT,43,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-08321,India,ROW,C0000,1,"$8,030",10/23/2024,2024,Q4,OCT,43,Intercompany,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-08321,India,ROW,B0000,1,$343,10/23/2024,2024,Q4,OCT,43,Intercompany,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1
O-08321,India,ROW,B2300,1,"$6,169",10/23/2024,2024,Q4,OCT,43,Intercompany,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1
O-08351,South Korea,ROW,B0433,1,$186,10/24/2024,2024,Q4,OCT,43,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08124,Canada,ROW,C0000,1,"$36,650",10/31/2023,2023,Q4,OCT,43,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-08124,Canada,ROW,A0046,1,"$1,500",10/31/2023,2023,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1
O-03284,United Arab Emirates,ROW,X1903,1,"$72,082",3/28/2024,2024,Q1,MAR,13,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-05373,India,ROW,A1116,1,$182,6/21/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-05373,India,ROW,C0133,1,$965,6/21/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-05373,India,ROW,C0050,1,"$60,703",6/21/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-05373,India,ROW,X3538,1,$300,6/21/2024,2024,Q2,JUN,25,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1
O-06004,India,ROW,B1000,1,"$8,400",7/19/2024,2024,Q3,JUL,29,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2
O-06004,India,ROW,X4085,1,"$2,100",7/19/2024,2024,Q3,JUL,29,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2
O-06004,India,ROW,X4007,1,"$2,268",7/19/2024,2024,Q3,JUL,29,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,2
O-06004,India,ROW,X6529,1,"$3,686",7/19/2024,2024,Q3,JUL,29,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,2
O-06004,India,ROW,X9080,1,$321,7/19/2024,2024,Q3,JUL,29,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,2
O-06004,India,ROW,X3825,1,$295,7/19/2024,2024,Q3,JUL,29,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,2
O-06004,India,ROW,X1685,1,"$27,184",7/19/2024,2024,Q3,JUL,29,Not IC,Subsidiary Inc,Subsidiary Inc Instruments,Instruments,,,,,,,2
O-06673,India,ROW,B0000,1,"$21,876",8/19/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07106,India,ROW,B0533,1,$174,9/5/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07106,India,ROW,B1000,1,"$14,170",9/5/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07106,India,ROW,X7937,1,"$1,000",9/5/2024,2024,Q3,SEP,36,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1
O-07434,Morocco,ROW,C0533,1,"$1,929",9/18/2024,2024,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07434,Morocco,ROW,X1801,1,$433,9/18/2024,2024,Q3,SEP,38,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-07464,India,ROW,C0050,1,"$12,350",9/19/2024,2024,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07464,India,ROW,X2930,1,"$1,375",9/19/2024,2024,Q3,SEP,38,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1
O-07566,India,ROW,C0600,1,"$93,646",9/24/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07566,India,ROW,X1669,1,$750,9/24/2024,2024,Q3,SEP,39,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1
O-02885,USA,N. America,A0046,1,"$1,833",3/14/2024,2024,Q1,MAR,11,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,0
O-02972,USA,N. America,B0050,1,$313,3/18/2024,2024,Q1,MAR,12,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02972,USA,N. America,A0046,1,"$1,523",3/18/2024,2024,Q1,MAR,12,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,0
O-06350,USA,N. America,A3116,1,$57,8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,2
O-06350,USA,N. America,B1533,1,"$1,194",8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,2
O-06350,USA,N. America,B0225,1,$232,8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,2
O-06350,USA,N. America,B0050,1,"$16,637",8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2
O-06350,USA,N. America,C0000,1,"$49,149",8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2
O-06350,USA,N. America,B3000,1,"$5,276",8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,2
O-06350,USA,N. America,A0046,1,$547,8/2/2024,2024,Q3,AUG,32,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2
O-07512,USA,N. America,C0400,1,"$89,600",9/20/2024,2024,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,2
O-07512,USA,N. America,C1933,1,$115,9/20/2024,2024,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,2
O-07512,USA,N. America,C2333,1,"$3,626",9/20/2024,2024,Q3,SEP,38,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,2
O-07512,USA,N. America,C2433,1,$715,9/20/2024,2024,Q3,SEP,38,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,2
O-07512,USA,N. America,C2460,1,$966,9/20/2024,2024,Q3,SEP,38,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,2
O-07512,USA,N. America,C2460,1,"$3,039",9/20/2024,2024,Q3,SEP,38,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,2
O-07512,USA,N. America,C0000,1,"$65,090",9/20/2024,2024,Q3,SEP,38,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,2
O-07512,USA,N. America,A0046,1,$916,9/20/2024,2024,Q3,SEP,38,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2
O-07512,USA,N. America,A0046,1,"$1,142",9/20/2024,2024,Q3,SEP,38,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2
O-06353,USA,N. America,C3033,1,"$3,400",8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-08297,USA,N. America,C2233,1,$452,10/22/2024,2024,Q4,OCT,43,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,2
O-09550,USA,N. America,X8665,1,"$3,059",12/29/2023,2023,Q4,DEC,52,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1
O-09550,USA,N. America,C2260,1,"$3,285",12/29/2023,2023,Q4,DEC,52,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-09550,USA,N. America,C2360,1,"$2,409",12/29/2023,2023,Q4,DEC,52,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-09550,USA,N. America,C2260,1,"$3,967",12/29/2023,2023,Q4,DEC,52,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-09550,USA,N. America,C2360,1,"$3,888",12/29/2023,2023,Q4,DEC,52,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-09550,USA,N. America,C2360,1,"$57,694",12/29/2023,2023,Q4,DEC,52,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-09550,USA,N. America,C0200,1,"$138,287",12/29/2023,2023,Q4,DEC,52,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-09550,USA,N. America,C2260,1,"$1,981",12/29/2023,2023,Q4,DEC,52,Not IC,GregCo,GregCo Parts/Accessories,Training/Expedite Fees,,,,,,,1
O-09550,USA,N. America,A0046,1,"$1,804",12/29/2023,2023,Q4,DEC,52,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1
O-03305,USA,N. America,X6479,1,$659,3/28/2024,2024,Q1,MAR,13,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1
O-03303,USA,N. America,C0100,1,"$23,695",3/28/2024,2024,Q1,MAR,13,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-03303,USA,N. America,B3500,1,$664,3/28/2024,2024,Q1,MAR,13,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1
O-03305,USA,N. America,C7700,1,"$331,279",3/28/2024,2024,Q1,MAR,13,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-03305,USA,N. America,A0046,1,"$3,441",3/28/2024,2024,Q1,MAR,13,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1
O-03892,USA,N. America,C2260,1,"$1,889",4/23/2024,2024,Q2,APR,17,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-03892,USA,N. America,C2360,1,"$4,875",4/23/2024,2024,Q2,APR,17,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-03892,USA,N. America,C1033,1,"$37,895",4/23/2024,2024,Q2,APR,17,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-03892,USA,N. America,A0146,1,"$2,208",4/23/2024,2024,Q2,APR,17,Not IC,Other Revenue,Training Charges,Training/Expedite Fees,,,,,,,1
O-03892,USA,N. America,C0000,1,"$43,197",4/23/2024,2024,Q2,APR,17,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-03892,USA,N. America,A0046,1,"$2,969",4/23/2024,2024,Q2,APR,17,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1
O-04154,USA,N. America,A5062,1,$458,5/3/2024,2024,Q2,MAY,18,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04154,USA,N. America,C0600,1,"$31,122",5/3/2024,2024,Q2,MAY,18,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,0
O-04524,USA,N. America,C2433,1,"$1,963",5/22/2024,2024,Q2,MAY,21,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-04524,USA,N. America,C2460,1,$741,5/22/2024,2024,Q2,MAY,21,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-04524,USA,N. America,C0000,1,"$21,080",5/22/2024,2024,Q2,MAY,21,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-05248,USA,N. America,C7600,1,"$23,198",6/18/2024,2024,Q2,JUN,25,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-05248,USA,N. America,C7600,1,$391,6/18/2024,2024,Q2,JUN,25,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-05248,USA,N. America,C7600,1,"$36,064",6/18/2024,2024,Q2,JUN,25,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-05248,USA,N. America,A0046,1,$798,6/18/2024,2024,Q2,JUN,25,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1
O-05635,USA,N. America,C2833,1,"$1,301",6/30/2024,2024,Q2,JUN,26,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-05635,USA,N. America,C0000,1,"$88,020",6/30/2024,2024,Q2,JUN,26,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-05635,USA,N. America,A0046,1,"$2,487",6/30/2024,2024,Q2,JUN,26,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1
O-05859,USA,N. America,X5493,1,"$2,850",7/11/2024,2024,Q3,JUL,28,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1
O-05859,USA,N. America,C8100,1,"$4,112",7/11/2024,2024,Q3,JUL,28,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-05859,USA,N. America,C8100,1,"$16,552",7/11/2024,2024,Q3,JUL,28,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-05859,USA,N. America,C8100,1,"$7,550",7/11/2024,2024,Q3,JUL,28,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-05859,USA,N. America,C8100,1,"$48,043",7/11/2024,2024,Q3,JUL,28,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-06331,USA,N. America,C0000,1,"$10,341",8/1/2024,2024,Q3,AUG,32,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-06331,USA,N. America,C2260,1,"$43,290",8/1/2024,2024,Q3,AUG,32,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-06331,USA,N. America,C0000,1,"$1,659",8/1/2024,2024,Q3,AUG,32,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-06332,USA,N. America,C0200,1,"$26,988",8/1/2024,2024,Q3,AUG,32,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-06332,USA,N. America,C2833,1,"$2,506",8/1/2024,2024,Q3,AUG,32,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-06332,USA,N. America,C2360,1,"$1,058",8/1/2024,2024,Q3,AUG,32,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-06332,USA,N. America,C2260,1,"$2,155",8/1/2024,2024,Q3,AUG,32,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-06331,USA,N. America,A0046,1,"$2,487",8/1/2024,2024,Q3,AUG,32,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1
O-06331,USA,N. America,C2260,1,"$5,714",8/1/2024,2024,Q3,AUG,32,Not IC,GregCo,GregCo Parts/Accessories,Training/Expedite Fees,,,,,,,1
O-06332,USA,N. America,A0046,1,$958,8/1/2024,2024,Q3,AUG,32,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,1
O-06761,USA,N. America,B0000,1,"$25,280",8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
O-06884,USA,N. America,B0000,1,"$12,640",8/26/2024,2024,Q3,AUG,35,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
O-07215,USA,N. America,C1933,1,$338,9/10/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07203,USA,N. America,C2360,1,$875,9/10/2024,2024,Q3,SEP,37,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-07203,USA,N. America,C1533,1,"$5,043",9/10/2024,2024,Q3,SEP,37,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-07203,USA,N. America,C2233,1,"$3,949",9/10/2024,2024,Q3,SEP,37,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-07203,USA,N. America,C2333,1,"$3,645",9/10/2024,2024,Q3,SEP,37,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-07203,USA,N. America,C2260,1,"$1,154",9/10/2024,2024,Q3,SEP,37,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-07203,USA,N. America,C0000,1,"$61,746",9/10/2024,2024,Q3,SEP,37,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-07240,USA,N. America,B0433,1,"$1,132",9/11/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07332,USA,N. America,X3018,1,"$1,405",9/13/2024,2024,Q3,SEP,37,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,1
O-07332,USA,N. America,X7887,1,"$2,858",9/13/2024,2024,Q3,SEP,37,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,1
O-07332,USA,N. America,X9804,1,$257,9/13/2024,2024,Q3,SEP,37,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,1
O-07332,USA,N. America,X8961,1,$446,9/13/2024,2024,Q3,SEP,37,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,1
O-07332,USA,N. America,X1745,1,"$6,737",9/13/2024,2024,Q3,SEP,37,Not IC,Subsidiary Inc,Subsidiary Inc Instruments,Instruments,,,,,,,1
O-07332,USA,N. America,X1454,1,$618,9/13/2024,2024,Q3,SEP,37,Not IC,Subsidiary Inc,Service Repairs,"SROs - Parts, Labor & Misc",,,,,,,1
O-07346,USA,N. America,X7800,1,"$2,250",9/16/2024,2024,Q3,SEP,38,Not IC,Subsidiary Inc,Subsidiary Inc Instruments,Instruments,,,,,,,1
O-07507,USA,N. America,A2433,1,$965,9/20/2024,2024,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07530,USA,N. America,C2033,1,"$6,053",9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-07530,USA,N. America,C2360,1,"$6,467",9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-07530,USA,N. America,C2433,1,"$3,437",9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-07530,USA,N. America,C2260,1,"$3,591",9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,1
O-07530,USA,N. America,C0000,1,"$20,683",9/23/2024,2024,Q3,SEP,39,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,1
O-07580,USA,N. America,C0000,1,"$7,307",9/24/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-07580,USA,N. America,A3062,1,$310,9/24/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-07580,USA,N. America,X6888,1,$105,9/24/2024,2024,Q3,SEP,39,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1
O-07716,USA,N. America,A2433,1,$604,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07696,USA,N. America,A2433,1,"$1,510",9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
